type,data,created_at,user_id
auth,"{""amount"":""-1.00""}",2021-11-16 0:17:51,241
auth,"{""amount"":""-1.00""}",2021-11-16 0:19:06,241
auth,"{""amount"":""-1.00""}",2021-11-16 0:20:21,241
auth,"{""amount"":""-1.00""}",2021-11-16 0:21:27,241
auth,"{""amount"":""-1.00""}",2021-11-16 23:21:02,241
auth,"{""amount"":""-1.00""}",2021-11-16 23:21:57,241
auth,"{""amount"":""-1.00""}",2021-11-16 23:22:47,241
auth,"{""amount"":""-1.00""}",2021-11-16 23:23:53,241
auth,"{""amount"":""-1.00""}",2021-11-16 23:24:33,241
auth,"{""amount"":""-1.00""}",2021-11-16 23:25:18,241
auth,"{""amount"":""-1.00""}",2021-11-16 23:27:08,241
auth,"{""amount"":""-1.00""}",2021-11-16 23:28:03,241
auth,"{""amount"":""-1.00""}",2021-11-16 23:29:33,241
auth,"{""amount"":""-1.00""}",2021-11-16 23:31:08,241
auth,"{""amount"":""-1.00""}",2021-11-16 23:37:49,241
auth,"{""amount"":""-1.00""}",2021-11-16 23:38:24,241
auth,"{""amount"":""-1.00""}",2021-11-16 23:38:59,241
auth,"{""amount"":""-1.00""}",2021-11-16 23:39:44,241
auth,"{""amount"":""-1.00""}",2021-11-19 0:30:24,241
auth,"{""amount"":""-1.00""}",2021-11-19 0:31:24,241
auth,"{""amount"":""-1.00""}",2021-11-19 0:32:39,241
auth,"{""amount"":""-1.00""}",2021-11-19 0:33:34,241
auth,"{""amount"":""-1.00""}",2021-11-19 0:34:29,241
auth,"{""amount"":""-1.00""}",2021-11-19 1:09:12,241
auth,"{""amount"":""-1.00""}",2021-11-19 1:10:17,241
auth,"{""amount"":""-1.00""}",2021-11-19 1:28:15,241
auth,"{""amount"":""-1.00""}",2021-11-19 1:45:53,241
auth,"{""amount"":""-1.00""}",2021-11-19 1:47:38,241
auth,"{""amount"":""-1.00""}",2021-11-19 20:39:16,241
auth,"{""amount"":""-1.00""}",2021-11-19 20:40:01,241
auth,"{""amount"":""-1.00""}",2021-11-19 20:40:46,241
auth,"{""amount"":""-1.00""}",2021-11-19 20:41:36,241
auth,"{""amount"":""-1.00""}",2021-11-19 21:16:44,241
auth,"{""amount"":""-1.00""}",2021-11-19 21:17:29,241
auth,"{""amount"":""-1.00""}",2021-11-19 21:18:14,241
auth,"{""amount"":""-1.00""}",2021-11-19 21:18:59,241
auth,"{""amount"":""-1.00""}",2021-11-19 21:19:44,241
auth,"{""amount"":""-1.00""}",2021-11-19 21:21:00,241
auth,"{""amount"":""-1.00""}",2021-11-19 21:22:15,241
auth,"{""amount"":""-1.00""}",2021-11-21 1:08:08,241
auth,"{""amount"":""-1.00""}",2021-11-21 1:12:23,241
auth,"{""amount"":""-1.00""}",2021-11-21 1:14:09,241
auth,"{""amount"":""-1.00""}",2021-11-21 1:25:34,241
auth,"{""amount"":""-1.05""}",2021-11-21 1:30:00,241
auth,"{""amount"":""-1.05""}",2021-11-21 1:34:00,241
auth,"{""amount"":""-1.05""}",2021-11-21 2:37:20,241
auth,"{""amount"":""-1.05""}",2021-11-21 5:22:46,241
auth,"{""amount"":""-1.05""}",2021-11-21 5:25:01,241
auth,"{""amount"":""-1.05""}",2021-11-21 23:49:40,241
auth,"{""amount"":""-1.00""}",2021-11-21 23:51:30,241
auth,"{""amount"":""-1.05""}",2021-11-21 23:52:35,241
auth,"{""amount"":""-1.00""}",2021-11-21 23:53:45,241
auth,"{""amount"":""-1.00""}",2021-11-21 23:54:41,241
auth,"{""amount"":""-1.00""}",2021-11-22 11:58:38,241
auth,"{""amount"":""-1.00""}",2021-11-22 12:49:17,241
auth,"{""amount"":""-1.00""}",2021-11-22 12:56:42,241
auth,"{""amount"":""-1.00""}",2021-11-24 0:56:41,241
auth,"{""amount"":""-1.00""}",2021-11-24 0:59:36,241
auth,"{""amount"":""-1.00""}",2021-11-24 1:02:02,241
auth,"{""amount"":""-1.00""}",2021-11-24 1:03:27,241
auth,"{""amount"":""-1.00""}",2021-11-24 1:04:32,241
auth,"{""amount"":""-1.00""}",2021-11-24 1:06:37,241
auth,"{""amount"":""-1.00""}",2021-11-24 1:11:53,241
auth,"{""amount"":""-1.00""}",2021-11-24 1:13:44,241
auth,"{""amount"":""-1.00""}",2021-11-25 0:07:27,241
auth,"{""amount"":""-1.00""}",2021-11-25 0:08:42,241
auth,"{""amount"":""-1.00""}",2021-11-25 1:03:57,241
auth,"{""amount"":""-1.00""}",2021-11-25 1:16:23,241
auth,"{""amount"":""-1.00""}",2021-11-25 6:22:38,241
auth,"{""amount"":""-1.00""}",2021-11-25 6:23:34,241
auth,"{""amount"":""-1.00""}",2021-11-25 6:24:59,241
auth,"{""amount"":""-1.00""}",2021-11-25 6:26:14,241
auth,"{""amount"":""-1.00""}",2021-11-25 6:27:04,241
auth,"{""amount"":""-1.00""}",2021-11-25 14:54:21,241
auth,"{""amount"":""-20.00""}",2021-11-25 22:35:41,241
auth,"{""amount"":""-1.00""}",2021-11-27 0:33:21,241
auth,"{""amount"":""-1.00""}",2021-11-27 0:35:17,241
auth,"{""amount"":""-1.00""}",2021-11-27 0:37:07,241
auth,"{""amount"":""-1.00""}",2021-11-27 0:40:53,241
auth,"{""amount"":""-1.00""}",2021-11-27 0:46:13,241
auth,"{""amount"":""-1.00""}",2021-11-27 0:49:29,241
auth,"{""amount"":""-1.00""}",2021-11-27 0:51:54,241
auth,"{""amount"":""-1.00""}",2021-11-27 21:48:22,241
auth,"{""amount"":""-1.05""}",2021-11-27 21:49:37,241
auth,"{""amount"":""-1.05""}",2021-11-27 21:51:52,241
auth,"{""amount"":""-1.05""}",2021-11-27 22:32:21,241
auth,"{""amount"":""-1.05""}",2021-11-27 22:34:05,241
auth,"{""amount"":""-1.05""}",2021-11-27 22:38:11,241
auth,"{""amount"":""-1.05""}",2021-11-27 22:39:46,241
auth,"{""amount"":""-1.24""}",2021-11-28 23:46:22,241
auth,"{""amount"":""-1.24""}",2021-11-28 23:48:22,241
auth,"{""amount"":""-1.24""}",2021-11-28 23:51:18,241
auth,"{""amount"":""-1.24""}",2021-11-28 23:52:43,241
auth,"{""amount"":""-1.24""}",2021-11-28 23:53:43,241
auth,"{""amount"":""-1.00""}",2021-11-28 23:54:49,241
auth,"{""amount"":""-1.24""}",2021-11-28 23:56:19,241
auth,"{""amount"":""-1.24""}",2021-11-30 1:01:47,241
auth,"{""amount"":""-1.24""}",2021-11-30 2:17:38,241
auth,"{""amount"":""-1.24""}",2021-11-30 2:18:58,241
auth,"{""amount"":""-1.24""}",2021-11-30 2:21:38,241
auth,"{""amount"":""-1.24""}",2021-11-30 3:20:11,241
auth,"{""amount"":""-1.24""}",2021-11-30 3:21:32,241
auth,"{""amount"":""-1.24""}",2021-11-30 3:22:12,241
auth,"{""amount"":""-1.24""}",2021-11-30 19:58:29,241
auth,"{""amount"":""-1.24""}",2021-11-30 20:05:05,241
auth,"{""amount"":""-1.24""}",2021-11-30 20:06:20,241
auth,"{""amount"":""-1.24""}",2021-11-30 20:09:15,241
auth,"{""amount"":""-1.24""}",2021-11-30 20:10:25,241
auth,"{""amount"":""-1.24""}",2021-11-30 20:24:31,241
auth,"{""amount"":""-1.24""}",2021-11-30 20:27:42,241
auth,"{""amount"":""-1.05""}",2021-11-30 22:26:11,241
auth,"{""amount"":""-1.00""}",2021-11-30 22:35:11,241
auth,"{""amount"":""-1.05""}",2021-11-30 23:32:46,241
auth,"{""amount"":""-1.24""}",2021-11-30 23:42:37,241
auth,"{""amount"":""-1.24""}",2021-11-30 23:43:52,241
auth,"{""amount"":""-1.24""}",2021-12-01 1:50:12,241
auth,"{""amount"":""-1.24""}",2021-12-01 1:51:22,241
auth,"{""amount"":""-1.00""}",2021-12-01 1:53:12,241
auth,"{""amount"":""-1.24""}",2021-12-02 4:12:04,241
auth,"{""amount"":""-1.24""}",2021-12-02 4:13:25,241
auth,"{""amount"":""-1.24""}",2021-12-02 23:25:02,241
auth,"{""amount"":""-1.24""}",2021-12-02 23:25:37,241
auth,"{""amount"":""-1.24""}",2021-12-02 23:26:07,241
auth,"{""amount"":""-1.24""}",2021-12-02 23:27:12,241
auth,"{""amount"":""-1.24""}",2021-12-02 23:28:07,241
auth,"{""amount"":""-1.24""}",2021-12-04 0:21:48,241
auth,"{""amount"":""-1.24""}",2021-12-04 0:22:18,241
auth,"{""amount"":""-1.24""}",2021-12-04 0:23:23,241
auth,"{""amount"":""-1.00""}",2021-12-04 0:24:33,241
auth,"{""amount"":""-1.00""}",2021-12-04 0:25:23,241
auth,"{""amount"":""-1.00""}",2021-12-04 0:26:18,241
auth,"{""amount"":""-1.00""}",2021-12-04 0:27:18,241
auth,"{""amount"":""-1.00""}",2021-12-05 1:41:10,241
auth,"{""amount"":""-1.00""}",2021-12-05 1:41:45,241
auth,"{""amount"":""-1.00""}",2021-12-05 1:42:35,241
auth,"{""amount"":""-1.00""}",2021-12-05 12:56:44,241
auth,"{""amount"":""-1.00""}",2021-12-05 12:57:34,241
auth,"{""amount"":""-1.00""}",2021-12-05 12:59:10,241
auth,"{""amount"":""-1.00""}",2021-12-05 13:00:35,241
auth,"{""amount"":""-1.00""}",2021-12-05 20:13:32,241
auth,"{""amount"":""-1.00""}",2021-12-05 23:37:13,241
auth,"{""amount"":""-1.00""}",2021-12-05 23:38:03,241
auth,"{""amount"":""-1.00""}",2021-12-05 23:38:58,241
auth,"{""amount"":""-1.00""}",2021-12-05 23:39:48,241
auth,"{""amount"":""-1.00""}",2021-12-05 23:40:53,241
auth,"{""amount"":""-1.00""}",2021-12-05 23:41:48,241
auth,"{""amount"":""-1.00""}",2021-12-05 23:42:48,241
auth,"{""amount"":""-1.24""}",2021-12-07 2:28:05,241
auth,"{""amount"":""-1.24""}",2021-12-07 2:29:10,241
auth,"{""amount"":""-1.24""}",2021-12-07 2:30:10,241
auth,"{""amount"":""-1.24""}",2021-12-07 2:34:00,241
auth,"{""amount"":""-1.24""}",2021-12-07 2:35:10,241
auth,"{""amount"":""-1.24""}",2021-12-07 2:36:06,241
auth,"{""amount"":""-1.24""}",2021-12-08 0:37:53,241
auth,"{""amount"":""-1.24""}",2021-12-08 0:39:14,241
auth,"{""amount"":""-1.24""}",2021-12-08 0:42:14,241
auth,"{""amount"":""-1.24""}",2021-12-08 0:46:14,241
auth,"{""amount"":""-1.24""}",2021-12-08 0:48:55,241
auth,"{""amount"":""-1.05""}",2021-12-08 0:58:46,241
auth,"{""amount"":""-1.05""}",2021-12-08 1:00:01,241
auth,"{""amount"":""-1.05""}",2021-12-09 2:44:13,241
auth,"{""amount"":""-1.05""}",2021-12-09 2:45:08,241
auth,"{""amount"":""-1.05""}",2021-12-09 2:47:08,241
auth,"{""amount"":""-1.00""}",2021-12-09 2:48:39,241
auth,"{""amount"":""-1.00""}",2021-12-09 2:49:54,241
auth,"{""amount"":""-1.00""}",2021-12-09 2:51:54,241
auth,"{""amount"":""-1.24""}",2021-12-09 3:23:16,241
auth,"{""amount"":""-1.00""}",2021-12-10 2:25:54,241
auth,"{""amount"":""-1.00""}",2021-12-10 2:28:29,241
auth,"{""amount"":""-1.00""}",2021-12-10 2:29:24,241
auth,"{""amount"":""-1.00""}",2021-12-10 2:30:55,241
auth,"{""amount"":""-1.00""}",2021-12-10 2:31:55,241
auth,"{""amount"":""-1.00""}",2021-12-10 2:33:00,241
auth,"{""amount"":""-1.00""}",2021-12-10 2:33:50,241
auth,"{""amount"":""-1.00""}",2021-12-11 21:58:16,241
auth,"{""amount"":""-1.00""}",2021-12-11 21:59:01,241
auth,"{""amount"":""-1.00""}",2021-12-12 4:09:21,241
auth,"{""amount"":""-1.00""}",2021-12-12 4:10:11,241
auth,"{""amount"":""-1.00""}",2021-12-12 4:11:36,241
auth,"{""amount"":""-1.00""}",2021-12-12 4:12:41,241
auth,"{""amount"":""-1.00""}",2021-12-12 4:13:26,241
auth,"{""amount"":""-1.00""}",2021-12-13 0:48:26,241
auth,"{""amount"":""-1.00""}",2021-12-13 0:49:27,241
auth,"{""amount"":""-1.00""}",2021-12-13 0:50:37,241
auth,"{""amount"":""-1.00""}",2021-12-13 0:51:12,241
auth,"{""amount"":""-1.00""}",2021-12-13 0:51:52,241
auth,"{""amount"":""-1.00""}",2021-12-13 0:53:02,241
auth,"{""amount"":""-1.00""}",2021-12-13 0:55:07,241
auth,"{""amount"":""-1.00""}",2021-12-13 0:56:07,241
auth,"{""amount"":""-1.00""}",2021-12-13 0:57:57,241
auth,"{""amount"":""-5.00""}",2021-12-13 22:17:55,241
auth,"{""amount"":""-10.00""}",2021-12-13 22:21:51,241
auth,"{""amount"":""-10.00""}",2021-12-15 20:36:56,241
auth,"{""amount"":""-10.00""}",2021-12-16 19:54:36,241
auth,"{""amount"":""-10.00""}",2021-12-17 0:58:24,241
auth,"{""amount"":""-10.00""}",2021-12-19 0:01:55,241
auth,"{""amount"":""-10.00""}",2021-12-19 23:05:43,241
auth,"{""amount"":""-3.00""}",2021-12-20 23:53:30,241
auth,"{""amount"":""-1.00""}",2021-12-21 1:27:15,241
auth,"{""amount"":""-10.00""}",2021-12-21 3:04:49,241
auth,"{""amount"":""-30.00""}",2021-12-21 3:30:31,241
auth,"{""amount"":""-50.00""}",2021-12-21 3:53:47,241
auth,"{""amount"":""-10.00""}",2021-12-21 4:01:38,241
auth,"{""amount"":""-5.00""}",2021-12-22 17:11:11,241
auth,"{""amount"":""-10.00""}",2021-12-26 4:20:44,241
auth,"{""amount"":""-100.00""}",2021-12-26 21:54:18,241
auth,"{""amount"":""-99.00""}",2021-12-27 21:52:22,241
auth,"{""amount"":""-100.00""}",2021-12-27 22:09:08,241
auth,"{""amount"":""-1.24""}",2021-12-28 15:03:46,241
auth,"{""amount"":""-1.24""}",2021-12-28 15:15:52,241
auth,"{""amount"":""-1.24""}",2021-12-28 15:24:28,241
auth,"{""amount"":""-1.24""}",2021-12-28 15:28:08,241
auth,"{""amount"":""-99.50""}",2021-12-28 23:26:44,241
auth,"{""amount"":""-98.00""}",2021-12-29 17:14:04,241
auth,"{""amount"":""-101.00""}",2021-12-30 15:37:33,241
auth,"{""amount"":""-100.00""}",2021-12-31 12:39:08,241
auth,"{""amount"":""-98.52""}",2021-12-31 14:08:14,241
auth,"{""amount"":""-10.34""}",2021-11-02 15:10:03,240
auth,"{""amount"":""-11.73""}",2021-11-02 21:48:13,240
auth,"{""amount"":""-10.00""}",2021-11-02 22:24:34,240
auth,"{""amount"":""-10.00""}",2021-11-02 22:25:44,240
auth,"{""amount"":""-10.00""}",2021-11-02 22:28:54,240
auth,"{""amount"":""-10.00""}",2021-11-02 23:02:54,240
auth,"{""amount"":""-8.99""}",2021-11-08 23:04:17,240
auth,"{""amount"":""-3.45""}",2021-11-10 14:16:55,240
auth,"{""amount"":""-4.62""}",2021-11-10 15:29:10,240
auth,"{""amount"":""-8.39""}",2021-11-10 21:40:29,240
auth,"{""amount"":""-7.99""}",2021-11-11 20:29:34,240
auth,"{""amount"":""-4.49""}",2021-11-11 21:13:57,240
auth,"{""amount"":""-4.49""}",2021-11-11 21:15:37,240
auth,"{""amount"":""-4.90""}",2021-11-11 22:05:31,240
auth,"{""amount"":""-9.66""}",2021-11-12 16:12:12,240
auth,"{""amount"":""-5.28""}",2021-11-12 18:18:26,240
auth,"{""amount"":""-3.12""}",2021-11-23 17:38:44,240
auth,"{""amount"":""-1.58""}",2021-11-23 17:46:29,240
auth,"{""amount"":""-10.00""}",2021-11-23 19:40:43,240
auth,"{""amount"":""-10.00""}",2021-11-23 19:42:18,240
auth,"{""amount"":""-10.00""}",2021-11-23 19:45:48,240
auth,"{""amount"":""-10.00""}",2021-11-23 19:48:23,240
auth,"{""amount"":""-10.00""}",2021-11-23 19:48:53,240
auth,"{""amount"":""-1.00""}",2021-12-01 1:45:26,240
auth,"{""amount"":""-1.95""}",2021-12-01 1:47:22,240
auth,"{""amount"":""-6.14""}",2021-12-01 12:04:54,240
auth,"{""amount"":""-5.33""}",2021-12-01 22:09:51,240
auth,"{""amount"":""-4.99""}",2021-12-02 17:35:23,240
auth,"{""amount"":""-10.00""}",2021-12-07 2:21:45,240
auth,"{""amount"":""-10.00""}",2021-12-08 0:09:04,240
auth,"{""amount"":""-10.00""}",2021-12-08 1:34:31,240
auth,"{""amount"":""-4.99""}",2021-12-16 0:13:54,240
auth,"{""amount"":""-0.99""}",2021-12-16 0:42:41,240
auth,"{""amount"":""-1.87""}",2021-12-20 22:41:37,240
auth,"{""amount"":""-10.00""}",2021-12-22 15:23:38,240
auth,"{""amount"":""-1.99""}",2021-12-22 15:28:34,240
auth,"{""amount"":""-7.99""}",2021-12-28 18:59:29,240
auth,"{""amount"":""-27.00""}",2021-11-02 18:48:39,239
auth,"{""amount"":""-21.39""}",2021-11-04 19:46:04,239
auth,"{""amount"":""-16.69""}",2021-11-05 1:47:06,239
auth,"{""amount"":""-1.00""}",2021-11-05 9:49:22,239
auth,"{""amount"":""-1.00""}",2021-11-05 11:29:14,239
auth,"{""amount"":""-1.00""}",2021-11-05 14:04:16,239
auth,"{""amount"":""-1.00""}",2021-11-05 18:34:16,239
auth,"{""amount"":""-1.00""}",2021-11-06 10:08:05,239
auth,"{""amount"":""-1.00""}",2021-11-06 10:08:30,239
auth,"{""amount"":""-1.00""}",2021-11-06 18:23:59,239
auth,"{""amount"":""-1.00""}",2021-11-06 18:38:05,239
auth,"{""amount"":""-1.00""}",2021-11-07 14:33:56,239
auth,"{""amount"":""-10.69""}",2021-11-09 15:47:07,239
auth,"{""amount"":""-1.00""}",2021-11-12 10:56:13,239
auth,"{""amount"":""-1.00""}",2021-11-12 12:57:47,239
auth,"{""amount"":""-1.00""}",2021-11-12 15:00:07,239
auth,"{""amount"":""-1.00""}",2021-11-12 18:46:09,239
auth,"{""amount"":""-1.00""}",2021-11-12 19:53:24,239
auth,"{""amount"":""-1.00""}",2021-11-13 14:34:58,239
auth,"{""amount"":""-1.00""}",2021-11-13 18:49:58,239
auth,"{""amount"":""-1.00""}",2021-11-13 22:30:51,239
auth,"{""amount"":""-1.00""}",2021-11-14 13:16:39,239
auth,"{""amount"":""-1.00""}",2021-11-14 15:04:08,239
auth,"{""amount"":""-1.00""}",2021-11-14 17:04:32,239
auth,"{""amount"":""-1.00""}",2021-11-19 10:54:35,239
auth,"{""amount"":""-1.00""}",2021-11-19 14:33:08,239
auth,"{""amount"":""-1.40""}",2021-11-19 15:21:41,239
auth,"{""amount"":""-12.54""}",2021-11-24 17:47:31,239
auth,"{""amount"":""-1.05""}",2021-11-26 13:03:13,239
auth,"{""amount"":""-1.05""}",2021-11-26 14:47:06,239
auth,"{""amount"":""-4.90""}",2021-11-28 18:50:23,239
auth,"{""amount"":""-2.35""}",2021-11-28 19:24:36,239
auth,"{""amount"":""-6.96""}",2021-12-02 20:45:29,239
auth,"{""amount"":""-1.05""}",2021-12-03 10:55:38,239
auth,"{""amount"":""-1.05""}",2021-12-03 14:34:45,239
auth,"{""amount"":""-1.05""}",2021-12-03 15:00:03,239
auth,"{""amount"":""-1.05""}",2021-12-04 21:25:16,239
auth,"{""amount"":""-1.05""}",2021-12-05 21:10:42,239
auth,"{""amount"":""-1.05""}",2021-12-11 10:26:43,239
auth,"{""amount"":""-1.05""}",2021-12-11 11:35:38,239
auth,"{""amount"":""-1.05""}",2021-12-11 13:22:41,239
auth,"{""amount"":""-1.05""}",2021-12-11 19:27:54,239
auth,"{""amount"":""-4.10""}",2021-12-11 19:28:19,239
auth,"{""amount"":""-1.05""}",2021-12-11 23:54:13,239
auth,"{""amount"":""-1.05""}",2021-12-12 11:24:08,239
auth,"{""amount"":""-1.05""}",2021-12-12 14:20:32,239
auth,"{""amount"":""-1.05""}",2021-12-12 18:46:21,239
auth,"{""amount"":""-1.05""}",2021-12-17 12:05:29,239
auth,"{""amount"":""-1.05""}",2021-12-17 12:07:04,239
auth,"{""amount"":""-1.05""}",2021-12-17 18:38:55,239
auth,"{""amount"":""-1.05""}",2021-12-18 14:34:53,239
auth,"{""amount"":""-1.05""}",2021-12-18 16:02:30,239
auth,"{""amount"":""-1.20""}",2021-12-18 16:02:45,239
auth,"{""amount"":""-1.05""}",2021-12-18 22:16:15,239
auth,"{""amount"":""-1.05""}",2021-12-19 13:15:20,239
auth,"{""amount"":""-1.05""}",2021-12-19 14:59:18,239
auth,"{""amount"":""-1.05""}",2021-12-19 22:09:57,239
auth,"{""amount"":""-13.90""}",2021-12-20 15:56:55,239
auth,"{""amount"":""-9.58""}",2021-12-23 16:49:16,239
auth,"{""amount"":""-1.05""}",2021-12-24 10:56:10,239
auth,"{""amount"":""-1.05""}",2021-12-24 12:07:51,239
auth,"{""amount"":""-1.05""}",2021-12-24 15:00:49,239
auth,"{""amount"":""-1.05""}",2021-12-24 19:58:56,239
auth,"{""amount"":""-1.05""}",2021-12-26 10:57:08,239
auth,"{""amount"":""-1.05""}",2021-12-26 13:54:41,239
auth,"{""amount"":""-1.05""}",2021-12-26 17:26:17,239
auth,"{""amount"":""-1.05""}",2021-12-26 19:26:53,239
auth,"{""amount"":""-1.05""}",2021-12-31 12:32:12,239
auth,"{""amount"":""-1.05""}",2021-12-31 18:19:58,239
auth,"{""amount"":""-1.05""}",2021-12-31 19:26:23,239
auth,"{""amount"":""-13.99""}",2021-11-02 15:50:51,238
auth,"{""amount"":""-13.84""}",2021-11-03 14:11:00,238
auth,"{""amount"":""-1.29""}",2021-11-03 15:19:45,238
auth,"{""amount"":""-12.30""}",2021-11-04 14:37:15,238
auth,"{""amount"":""-1.29""}",2021-11-04 15:12:53,238
auth,"{""amount"":""-1.18""}",2021-11-05 16:50:23,238
auth,"{""amount"":""-1.16""}",2021-11-08 16:50:49,238
auth,"{""amount"":""-12.48""}",2021-11-09 15:25:55,238
auth,"{""amount"":""-1.29""}",2021-11-09 15:57:17,238
auth,"{""amount"":""-1.29""}",2021-11-10 16:51:56,238
auth,"{""amount"":""-9.82""}",2021-11-11 0:30:43,238
auth,"{""amount"":""-1.29""}",2021-11-11 16:11:05,238
auth,"{""amount"":""-8.29""}",2021-11-11 23:55:54,238
auth,"{""amount"":""-8.24""}",2021-11-15 15:20:02,238
auth,"{""amount"":""-1.29""}",2021-11-15 15:55:59,238
auth,"{""amount"":""-12.84""}",2021-11-16 22:54:30,238
auth,"{""amount"":""-11.77""}",2021-11-17 15:48:35,238
auth,"{""amount"":""-11.68""}",2021-11-18 15:17:50,238
auth,"{""amount"":""-1.29""}",2021-11-18 16:04:28,238
auth,"{""amount"":""-10.28""}",2021-11-19 15:34:08,238
auth,"{""amount"":""-1.18""}",2021-11-19 17:11:50,238
auth,"{""amount"":""-8.97""}",2021-11-22 15:41:55,238
auth,"{""amount"":""-9.89""}",2021-11-23 15:48:30,238
auth,"{""amount"":""-9.74""}",2021-11-23 21:04:30,238
auth,"{""amount"":""-5.00""}",2021-11-25 0:48:50,238
auth,"{""amount"":""-1.29""}",2021-11-30 16:18:23,238
auth,"{""amount"":""-1.29""}",2021-12-02 15:36:53,238
auth,"{""amount"":""-1.07""}",2021-12-05 0:49:16,238
auth,"{""amount"":""-1.07""}",2021-12-05 0:52:42,238
auth,"{""amount"":""-1.29""}",2021-12-06 17:08:38,238
auth,"{""amount"":""-20.61""}",2021-12-07 18:10:17,238
auth,"{""amount"":""-19.54""}",2021-12-07 18:12:17,238
auth,"{""amount"":""-1.29""}",2021-12-08 16:01:24,238
auth,"{""amount"":""-19.22""}",2021-12-09 23:46:26,238
auth,"{""amount"":""-18.09""}",2021-12-10 16:06:42,238
auth,"{""amount"":""-1.29""}",2021-12-10 16:50:45,238
auth,"{""amount"":""-1.29""}",2021-12-13 17:29:26,238
auth,"{""amount"":""-10.80""}",2021-12-16 4:53:35,238
auth,"{""amount"":""-54.11""}",2021-12-21 18:01:26,238
auth,"{""amount"":""-21.65""}",2021-12-23 0:42:02,238
auth,"{""amount"":""-1.00""}",2021-11-16 1:54:00,237
auth,"{""amount"":""-3.00""}",2021-12-26 23:28:10,237
auth,"{""amount"":""-3.00""}",2021-12-30 22:45:31,237
auth,"{""amount"":""-23.72""}",2021-11-02 1:07:18,236
auth,"{""amount"":""-4.99""}",2021-11-02 1:30:50,236
auth,"{""amount"":""-1.00""}",2021-11-02 1:30:55,236
auth,"{""amount"":""-2.06""}",2021-11-02 20:20:01,236
auth,"{""amount"":""-3.76""}",2021-11-03 12:00:05,236
auth,"{""amount"":""-2.06""}",2021-11-03 20:43:34,236
auth,"{""amount"":""-2.06""}",2021-11-04 21:00:10,236
auth,"{""amount"":""-1.62""}",2021-11-04 21:00:25,236
auth,"{""amount"":""-64.20""}",2021-11-05 14:10:46,236
auth,"{""amount"":""-1.73""}",2021-11-05 20:24:44,236
auth,"{""amount"":""-1.62""}",2021-11-08 14:24:58,236
auth,"{""amount"":""-1.73""}",2021-11-08 21:34:04,236
auth,"{""amount"":""-2.06""}",2021-11-09 16:43:46,236
auth,"{""amount"":""-2.06""}",2021-11-10 19:00:51,236
auth,"{""amount"":""-1.73""}",2021-11-11 15:53:49,236
auth,"{""amount"":""-1.40""}",2021-11-11 18:30:10,236
auth,"{""amount"":""-1.62""}",2021-11-12 16:13:12,236
auth,"{""amount"":""-1.73""}",2021-11-12 21:19:40,236
auth,"{""amount"":""-4.16""}",2021-11-13 16:02:09,236
auth,"{""amount"":""-1.68""}",2021-11-14 16:58:11,236
auth,"{""amount"":""-2.51""}",2021-11-14 18:53:35,236
auth,"{""amount"":""-2.06""}",2021-11-16 18:59:42,236
auth,"{""amount"":""-2.06""}",2021-11-17 15:32:24,236
auth,"{""amount"":""-2.06""}",2021-11-18 16:43:01,236
auth,"{""amount"":""-1.73""}",2021-11-18 16:43:21,236
auth,"{""amount"":""-1.73""}",2021-11-18 21:36:55,236
auth,"{""amount"":""-12.50""}",2021-11-19 0:13:42,236
auth,"{""amount"":""-23.97""}",2021-11-19 13:51:09,236
auth,"{""amount"":""-3.27""}",2021-11-19 18:43:02,236
auth,"{""amount"":""-5.39""}",2021-11-22 23:17:29,236
auth,"{""amount"":""-5.31""}",2021-11-23 16:49:45,236
auth,"{""amount"":""-2.06""}",2021-11-24 20:57:02,236
auth,"{""amount"":""-1.62""}",2021-11-24 20:57:17,236
auth,"{""amount"":""-2.06""}",2021-11-29 20:47:13,236
auth,"{""amount"":""-2.06""}",2021-11-30 19:00:25,236
auth,"{""amount"":""-2.06""}",2021-12-02 18:07:10,236
auth,"{""amount"":""-1.62""}",2021-12-02 18:37:08,236
auth,"{""amount"":""-5.38""}",2021-12-03 13:21:19,236
auth,"{""amount"":""-1.62""}",2021-12-03 16:02:17,236
auth,"{""amount"":""-9.00""}",2021-12-03 18:14:48,236
auth,"{""amount"":""-2.09""}",2021-12-04 17:33:54,236
auth,"{""amount"":""-1.62""}",2021-12-06 15:25:26,236
auth,"{""amount"":""-2.06""}",2021-12-06 18:43:50,236
auth,"{""amount"":""-3.15""}",2021-12-06 18:54:26,236
auth,"{""amount"":""-5.39""}",2021-12-06 23:06:50,236
auth,"{""amount"":""-1.40""}",2021-12-07 21:16:36,236
auth,"{""amount"":""-13.99""}",2021-12-08 11:37:19,236
auth,"{""amount"":""-2.82""}",2021-12-08 13:21:22,236
auth,"{""amount"":""-1.30""}",2021-12-08 20:10:03,236
auth,"{""amount"":""-2.06""}",2021-12-09 16:52:47,236
auth,"{""amount"":""-1.40""}",2021-12-09 16:53:02,236
auth,"{""amount"":""-3.71""}",2021-12-13 17:37:52,236
auth,"{""amount"":""-2.06""}",2021-12-13 18:23:00,236
auth,"{""amount"":""-4.08""}",2021-12-13 23:23:22,236
auth,"{""amount"":""-46.86""}",2021-12-14 4:10:11,236
auth,"{""amount"":""-9.44""}",2021-12-14 13:10:50,236
